Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_optimazed_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
803,1308,25,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC,T_scores_0.gender ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by gender, day rows between unbounded preceding and current row) as total from schema_1308.scores group by 1, 2",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
805,1308,30,Medium,"SELECT T_cte_18.c_gender23 AS gender, T_cte_18.c_day23 AS day, SUM(T_cte_18.c_22) AS total FROM (SELECT SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS c_22, T_scores_0.day AS c_day23, T_scores_0.gender AS c_gender23 from schema_1308.scores AS T_scores_0 GROUP BY T_scores_0.day,T_scores_0.gender) AS T_cte_18 GROUP BY T_cte_18.c_day23,T_cte_18.c_gender23",100000,"select gender, day, sum(score_points) over (partition by gender order by day asc rows between unbounded preceding and current row) as total from (select day, gender, sum(score_points) as score_points from schema_1308.scores group by day, gender) as sub order by gender, day asc",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
807,1308,33,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day asc) as total from schema_1308.scores group by gender, day order by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
808,1308,35,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day) as total from schema_1308.scores group by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
810,1308,47,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day rows between unbounded preceding and current row) as total from schema_1308.scores group by gender, day order by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
811,1308,52,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day asc) as total from schema_1308.scores group by day, gender order by gender, day asc",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
813,1308,54,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day) as total from schema_1308.scores group by 1, 2",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
814,1308,55,Medium,"SELECT T_cte_0.c_gender20 AS gender, T_cte_0.c_day20 AS day, SUM(T_cte_0.c_19) AS total FROM (SELECT T_scores_0.day AS c_day20, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS c_19, T_scores_0.gender AS c_gender20 from schema_1308.scores AS T_scores_0 GROUP BY T_scores_0.gender,T_scores_0.day) AS T_cte_0 GROUP BY T_cte_0.c_gender20,T_cte_0.c_day20",100000,"select gender, day, sum(score_points) over (partition by gender order by day) as total from (select gender, day, sum(score_points) as score_points from schema_1308.scores group by gender, day) as x order by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
816,1308,77,Medium,"SELECT T_cte_4.c_gender10 AS gender, T_cte_4.c_day10 AS day, SUM(T_cte_4.c_9) AS total FROM (SELECT s.gender AS c_gender10, SUM(s.score_points) OVER ( PARTITION BY s.gender ORDER BY s.day ASC ) AS c_9, s.day AS c_day10 from schema_1308.scores AS s GROUP BY s.gender,s.day) AS T_cte_4 GROUP BY T_cte_4.c_gender10,T_cte_4.c_day10",100000,"select gender, day, sum(score_points) over (partition by gender order by day asc rows between unbounded preceding and current row) as total from (select gender, day, sum(score_points) as score_points from schema_1308.scores as s group by 1, 2) as a",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
817,1308,85,Medium,"SELECT s2.gender AS gender, s2.day AS day, SUM(s2.score_points) OVER ( PARTITION BY s2.gender ORDER BY s2.day ASC ) AS total from schema_1308.scores AS s2",100000,"select s1.gender as gender, s1.day as day, sum(s2.score_points) as total from schema_1308.scores as s1 join schema_1308.scores as s2 on (s1.gender = s2.gender and s1.day >= s2.day) group by s1.gender, s1.day order by s1.gender, s1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
818,1308,88,Medium,"SELECT s2.gender AS gender, s2.day AS day, SUM(s2.score_points) OVER ( PARTITION BY s2.gender ORDER BY s2.day ASC ) AS total from schema_1308.scores AS s2",100000,"select s1.gender, s1.day, sum(s2.score_points) as total from schema_1308.scores as s1 join schema_1308.scores as s2 on (s1.gender = s2.gender and s1.day >= s2.day) group by s1.gender, s1.day order by s1.gender, s1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
819,1308,99,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day) as total from schema_1308.scores group by day, gender order by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
820,1308,103,Medium,"SELECT T_cte_8.c_gender20 AS gender, T_cte_8.c_day20 AS day, SUM(T_cte_8.c_18) AS total FROM (SELECT SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS c_18, T_scores_0.gender AS c_gender20, T_scores_0.day AS c_day20 from schema_1308.scores AS T_scores_0 GROUP BY T_scores_0.gender,T_scores_0.day) AS T_cte_8 GROUP BY T_cte_8.c_gender20,T_cte_8.c_day20",100000,"select gender, day, sum(total_day) over (partition by gender order by day) as total from (select gender, day, sum(score_points) as total_day from schema_1308.scores group by gender, day order by gender, day) as a",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
822,1308,121,Medium,"SELECT b.gender AS gender, b.day AS day, SUM(b.score_points) OVER ( PARTITION BY b.gender ORDER BY b.day ASC ) AS total from schema_1308.scores AS b",100000,"select a.gender, a.day, sum(b.score_points) as total from schema_1308.scores as a join schema_1308.scores as b on (a.gender = b.gender and a.day >= b.day) group by a.gender, a.day order by a.gender, a.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
823,1308,122,Medium,"SELECT b.gender AS gender, b.day AS day, SUM(b.score_points) OVER ( PARTITION BY b.gender ORDER BY b.day ASC ) AS total from schema_1308.scores AS b",100000,"select a.gender, a.day, sum(b.score_points) as total from schema_1308.scores as a join schema_1308.scores as b on (a.day >= b.day and a.gender = b.gender) group by a.gender, a.day order by a.gender, a.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
824,1308,138,Medium,"SELECT b.gender AS gender, b.day AS day, SUM(b.score_points) OVER ( PARTITION BY b.gender ORDER BY b.day ASC ) AS total from schema_1308.scores AS b",100000,"select a.gender, a.day, sum(b.score_points) as total from schema_1308.scores as a left outer join schema_1308.scores as b on (a.gender = b.gender and a.day >= b.day) group by a.day, a.gender order by a.gender, a.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
830,1308,170,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0 ORDER BY gender ASC,day ASC",100000,"select gender, day, sum(score_points) over (partition by gender order by day asc) as total from schema_1308.scores group by gender, day order by gender asc, day asc",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
833,1308,191,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.gender ASC,T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by gender, day) as total from schema_1308.scores group by gender, day order by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
834,1308,202,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day asc) as total from schema_1308.scores group by 1, 2",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
837,1308,214,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0",100000,"select gender, day, sum(score_points) over (partition by gender order by day rows between unbounded preceding and current row) as total from schema_1308.scores group by 1, 2",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
838,1308,219,Medium,"SELECT T_cte_10.c_gender6 AS gender, T_cte_10.c_day6 AS day, SUM(T_cte_10.c_5) AS total FROM (SELECT SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS c_5, T_scores_0.gender AS c_gender6, T_scores_0.day AS c_day6 from schema_1308.scores AS T_scores_0 GROUP BY T_scores_0.gender,T_scores_0.day) AS T_cte_10 GROUP BY T_cte_10.c_gender6,T_cte_10.c_day6",100000,"select gender, day, sum(score_points) over (partition by gender order by day) as total from (select gender, day, sum(score_points) as score_points from schema_1308.scores group by gender, day) as t order by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
840,1308,249,Medium,"SELECT T_scores_0.gender AS gender, T_scores_0.day AS day, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS total from schema_1308.scores AS T_scores_0 ORDER BY gender ASC,day ASC",100000,"select gender, day, sum(score_points) over (partition by gender order by day) as total from schema_1308.scores group by 1, 2 order by gender asc, day asc",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
842,1308,254,Medium,"SELECT T_cte_24.c_gender12 AS gender, T_cte_24.c_day12 AS day, SUM(T_cte_24.c_11) AS total FROM (SELECT SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS c_11, T_scores_0.day AS c_day12, T_scores_0.gender AS c_gender12 from schema_1308.scores AS T_scores_0 GROUP BY T_scores_0.gender,T_scores_0.day) AS T_cte_24 GROUP BY T_cte_24.c_gender12,T_cte_24.c_day12",100000,"select gender, day, sum(total) over (partition by gender order by day) as total from (select gender, day, sum(score_points) as total from schema_1308.scores group by gender, day) as a order by gender, day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
843,1308,255,Medium,"SELECT T_cte_22.c_gender9 AS gender, T_cte_22.c_day9 AS day, SUM(T_cte_22.c_8) AS total FROM (SELECT SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS c_8, T_scores_0.gender AS c_gender9, T_scores_0.day AS c_day9 from schema_1308.scores AS T_scores_0 GROUP BY T_scores_0.gender,T_scores_0.day) AS T_cte_22 GROUP BY T_cte_22.c_gender9,T_cte_22.c_day9",100000,"select gender, day, sum(total) over (partition by gender order by day) as total from (select gender, day, sum(score_points) as total from schema_1308.scores group by gender, day order by gender, day) as temp",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
845,1308,258,Medium,"SELECT aggregate.c_gender0 AS gender, aggregate.c_day0 AS day, aggregate.c_0 AS total FROM (SELECT T_scores_0.gender AS c_gender0, T_scores_0.day AS c_day0, SUM(T_scores_0.score_points) OVER ( PARTITION BY T_scores_0.gender ORDER BY T_scores_0.day ASC ) AS c_0 from schema_1308.scores AS T_scores_0) AS aggregate",100000,"select gender, day, total from (select gender, day, score_points, sum(score_points) over (partition by gender order by day) as total from schema_1308.scores) as aggregate",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
846,1308,283,Medium,"SELECT p2.gender AS gender, p2.day AS day, SUM(p2.score_points) OVER ( PARTITION BY p2.gender ORDER BY p2.day ASC ) AS total from schema_1308.scores AS p2",100000,"select p1.gender, p1.day, sum(p2.score_points) as total from schema_1308.scores as p1 join schema_1308.scores as p2 on (p1.gender = p2.gender and p1.day >= p2.day) group by p1.gender, p1.day order by p1.gender, p1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
849,1308,294,Medium,"SELECT s2.gender AS gender, s2.day AS day, SUM(s2.score_points) OVER ( PARTITION BY s2.gender ORDER BY s2.day ASC ) AS total from schema_1308.scores AS s2",100000,"select s1.gender, s1.day, sum(s2.score_points) as total from schema_1308.scores as s1 join schema_1308.scores as s2 on (s1.gender = s2.gender and s2.day <= s1.day) group by s1.gender, s1.day order by s1.gender, s1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
850,1308,307,Medium,"SELECT s2.gender AS gender, s2.day AS day, SUM(s2.score_points) OVER ( PARTITION BY s2.gender ORDER BY s2.day ASC ) AS total from schema_1308.scores AS s2",100000,"select s1.gender, s1.day, sum(s2.score_points) as total from schema_1308.scores as s1 left outer join schema_1308.scores as s2 on (s1.day >= s2.day and s1.gender = s2.gender) group by s1.gender, s1.day order by s1.gender, s1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
851,1308,309,Medium,"SELECT s2.gender AS gender, s2.day AS day, SUM(s2.score_points) OVER ( PARTITION BY s2.gender ORDER BY s2.day ASC ) AS total from schema_1308.scores AS s2",100000,"select s1.gender, s1.day, sum(s2.score_points) as total from schema_1308.scores as s1 join schema_1308.scores as s2 on (s1.day >= s2.day and s1.gender = s2.gender) group by s1.gender, s1.day order by s1.gender, s1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
852,1308,311,Medium,"SELECT s2.gender AS gender, s2.day AS day, SUM(s2.score_points) OVER ( PARTITION BY s2.gender ORDER BY s2.day ASC ) AS total from schema_1308.scores AS s2",100000,"select s1.gender, s1.day, sum(s2.score_points) as total from schema_1308.scores as s1 left outer join schema_1308.scores as s2 on (s1.gender = s2.gender and s1.day >= s2.day) group by s1.gender, s1.day order by s1.gender, s1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
853,1308,314,Medium,"SELECT t2.gender AS gender, t2.day AS day, SUM(t2.score_points) OVER ( PARTITION BY t2.gender ORDER BY t2.day ASC ) AS total from schema_1308.scores AS t2",100000,"select t1.gender, t1.day, sum(t2.score_points) as total from schema_1308.scores as t1 join schema_1308.scores as t2 on (t1.gender = t2.gender and t1.day >= t2.day) group by t1.gender, t1.day order by t1.gender, t1.day",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
856,1364,10,Medium,"select t_cte_16.c_invoice_id0 as invoice_id, t_cte_16.c_customer_name0 as customer_name, t_cte_16.c_price0 as price, count(c.user_id) as contacts_cnt, count(d.customer_name) as trusted_contacts_cnt from (select a.price as c_price0, a.invoice_id as c_invoice_id0, b.customer_name as c_customer_name0, b.customer_id as c_customer_id0 from schema_1364.invoices as a left join schema_1364.customers as b on a.user_id = b.customer_id order by c_invoice_id0 asc) as t_cte_16 left join schema_1364.customers as d left join schema_1364.contacts as c on d.customer_name = c.contact_name on t_cte_16.c_customer_id0 = c.user_id group by t_cte_16.c_invoice_id0,t_cte_16.c_customer_name0,t_cte_16.c_price0",100000,"select a.invoice_id, b.customer_name, a.price, count(c.user_id) as contacts_cnt, count(d.customer_name) as trusted_contacts_cnt from schema_1364.invoices as a left outer join schema_1364.customers as b on a.user_id = b.customer_id left outer join schema_1364.contacts as c on b.customer_id = c.user_id left outer join schema_1364.customers as d on d.customer_name = c.contact_name group by a.invoice_id, b.customer_name, a.price order by a.invoice_id",100000,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
857,1364,15,Medium,"select t_cte_6.c_invoice_id0 as invoice_id, t_cte_6.c_customer_name0 as customer_name, t_cte_6.c_price0 as price, count(m.contact_email) as contacts_cnt, count(c2.email) as trusted_contacts_cnt from (select c1.customer_id as c_customer_id0, i.invoice_id as c_invoice_id0, i.price as c_price0, c1.customer_name as c_customer_name0 from schema_1364.invoices as i left join schema_1364.customers as c1 on i.user_id = c1.customer_id order by c_invoice_id0 asc) as t_cte_6 left join schema_1364.contacts as m left join schema_1364.customers as c2 on m.contact_name = c2.customer_name and m.contact_email = c2.email on t_cte_6.c_customer_id0 = m.user_id group by t_cte_6.c_customer_name0,t_cte_6.c_invoice_id0,t_cte_6.c_price0",100000,"select i.invoice_id, c1.customer_name, i.price, count(m.contact_email) as contacts_cnt, count(c2.email) as trusted_contacts_cnt from schema_1364.invoices as i left outer join schema_1364.customers as c1 on i.user_id = c1.customer_id left outer join schema_1364.contacts as m on c1.customer_id = m.user_id left outer join schema_1364.customers as c2 on (m.contact_name = c2.customer_name and m.contact_email = c2.email) group by i.invoice_id, c1.customer_name, i.price order by i.invoice_id",100000,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
858,1364,43,Medium,"select i.invoice_id as invoice_id, us.customer_name as customer_name, i.price as price, count(co.contact_name) as contacts_cnt, count(cu.customer_name) as trusted_contacts_cnt from schema_1364.invoices as i left join schema_1364.customers as us on us.customer_id = i.user_id left join schema_1364.customers as cu left join schema_1364.contacts as co on co.contact_name = cu.customer_name on i.user_id = co.user_id group by i.price,us.customer_name,i.invoice_id",100000,"select i.invoice_id, us.customer_name, i.price, count(co.contact_name) as contacts_cnt, count(cu.customer_name) as trusted_contacts_cnt from schema_1364.invoices as i left outer join schema_1364.contacts as co on i.user_id = co.user_id left outer join schema_1364.customers as cu on co.contact_name = cu.customer_name left outer join schema_1364.customers as us on us.customer_id = i.user_id group by 1, 2, 3 order by i.invoice_id",100000,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Non-equivalent queries,
860,1364,188,Medium,"select i.invoice_id as invoice_id, min(cu.customer_name) as customer_name, min(i.price) as price, count(c.contact_name) as contacts_cnt, count(cu2.email) as trusted_contacts_cnt from schema_1364.invoices as i left join schema_1364.customers as cu on i.user_id = cu.customer_id left join schema_1364.customers as cu2 left join schema_1364.contacts as c on c.contact_name = cu2.customer_name on i.user_id = c.user_id group by i.invoice_id",100000,"select i.invoice_id, min(cu.customer_name) as customer_name, min(i.price) as price, count(c.contact_name) as contacts_cnt, count(cu2.email) as trusted_contacts_cnt from schema_1364.invoices as i left outer join schema_1364.customers as cu on i.user_id = cu.customer_id left outer join schema_1364.contacts as c on i.user_id = c.user_id left outer join schema_1364.customers as cu2 on c.contact_name = cu2.customer_name group by i.invoice_id order by i.invoice_id",100000,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Non-equivalent queries,
861,1364,204,Medium,"select t_cte_4.c_invoice_id0 as invoice_id, t_cte_4.c_customer_name0 as customer_name, t_cte_4.c_price0 as price, count(o.contact_name) as contacts_cnt, count(a.email) as trusted_contacts_cnt from (select c.customer_name as c_customer_name0, c.customer_id as c_customer_id0, i.price as c_price0, i.invoice_id as c_invoice_id0 from schema_1364.invoices as i left join schema_1364.customers as c on i.user_id = c.customer_id order by c_invoice_id0 asc) as t_cte_4 left join schema_1364.contacts as o left join schema_1364.customers as a on a.email = o.contact_email on t_cte_4.c_customer_id0 = o.user_id group by t_cte_4.c_price0,t_cte_4.c_invoice_id0,t_cte_4.c_customer_name0",100000,"select invoice_id, c.customer_name, price, count(o.contact_name) as contacts_cnt, count(a.email) as trusted_contacts_cnt from schema_1364.invoices as i left outer join schema_1364.customers as c on i.user_id = c.customer_id left outer join schema_1364.contacts as o on c.customer_id = o.user_id left outer join schema_1364.customers as a on a.email = o.contact_email group by i.invoice_id, c.customer_name, i.price order by i.invoice_id",100000,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
862,1364,228,Medium,"select t_cte_19.c_invoice_id0 as invoice_id, t_cte_19.c_customer_name0 as customer_name, t_cte_19.c_price0 as price, count(t3.contact_name) as contacts_cnt, count(t4.customer_name) as trusted_contacts_cnt from (select distinct t2.customer_name as c_customer_name0, t1.price as c_price0, t1.user_id as c_user_id0, t1.invoice_id as c_invoice_id0 from schema_1364.invoices as t1 left join schema_1364.customers as t2 on t1.user_id = t2.customer_id) as t_cte_19 left join schema_1364.customers as t4 left join schema_1364.contacts as t3 on t3.contact_name = t4.customer_name on t_cte_19.c_user_id0 = t3.user_id group by t_cte_19.c_invoice_id0,t_cte_19.c_price0,t_cte_19.c_customer_name0",100000,"select invoice_id, t2.customer_name, price, count(distinct t3.contact_name) as contacts_cnt, count(distinct t4.customer_name) as trusted_contacts_cnt from schema_1364.invoices as t1 left outer join schema_1364.customers as t2 on t1.user_id = t2.customer_id left outer join schema_1364.contacts as t3 on t1.user_id = t3.user_id left outer join schema_1364.customers as t4 on t3.contact_name = t4.customer_name group by 1, 2, 3",100000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
863,1364,233,Medium,"select invoices.invoice_id as invoice_id, customers.customer_name as customer_name, invoices.price as price, count(contacts.contact_name) as contacts_cnt, count(emails.email) as trusted_contacts_cnt from schema_1364.invoices as invoices left join schema_1364.customers as customers on invoices.user_id = customers.customer_id left join schema_1364.customers as emails left join schema_1364.contacts as contacts on emails.email = contacts.contact_email on invoices.user_id = contacts.user_id group by customers.customer_name,invoices.price,invoices.invoice_id",100000,"select invoices.invoice_id, customers.customer_name, invoices.price, count(contact_name) as contacts_cnt, count(emails.email) as trusted_contacts_cnt from schema_1364.invoices as invoices left outer join schema_1364.customers as customers on invoices.user_id = customers.customer_id left outer join schema_1364.contacts as contacts on invoices.user_id = contacts.user_id left outer join schema_1364.customers as emails on emails.email = contacts.contact_email group by invoices.invoice_id, invoices.price, customers.customer_name order by invoice_id",100000,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Non-equivalent queries,
991,1532,1,Medium,"select a.name as customer_name, b.customer_id as customer_id, b.order_id as order_id, b.order_date as order_date from schema_1532.customers as a inner join schema_1532.orders as b on a.customer_id = b.customer_id inner join schema_1532.orders as c on b.customer_id = c.customer_id and b.order_date <= c.order_date group by b.customer_id,a.name,b.order_date,b.order_id having count(c.order_date) <= 3",77847,"select a.name as customer_name, a.customer_id, b.order_id, b.order_date from schema_1532.customers as a join schema_1532.orders as b on a.customer_id = b.customer_id join schema_1532.orders as c on (b.customer_id = c.customer_id and b.order_date <= c.order_date) group by a.name, a.customer_id, b.order_id, b.order_date having count(c.order_date) <= 3 order by a.name asc, a.customer_id asc, b.order_date desc",77847,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
992,1532,15,Medium,"select a.name as customer_name, a.customer_id as customer_id, b.order_id as order_id, b.order_date as order_date from schema_1532.customers as a inner join schema_1532.orders as b on a.customer_id = b.customer_id inner join schema_1532.orders as c on b.customer_id = c.customer_id and b.order_date <= c.order_date group by b.order_id,a.name,b.order_date,a.customer_id having count(c.order_date) <= 3",77847,"select a.name as customer_name, a.customer_id, b.order_id, b.order_date from schema_1532.customers as a join schema_1532.orders as b on a.customer_id = b.customer_id join schema_1532.orders as c on (b.customer_id = c.customer_id and b.order_date <= c.order_date) group by a.name, a.customer_id, b.order_id, b.order_date having count(c.order_date) <= 3 order by a.name, a.customer_id, b.order_date desc",77847,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
996,1677,12,Easy,"select p.name as name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.invoice as i inner join schema_1677.product as p on i.product_id = p.product_id group by p.name",10000,"select p.name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.invoice as i join schema_1677.product as p on i.product_id = p.product_id group by p.name order by p.name",10000,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
997,1677,191,Easy,"select p.name as name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.product as p inner join schema_1677.invoice as i on p.product_id = i.product_id group by p.product_id,p.name",10000,"select name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on p.product_id = i.product_id group by p.product_id, name order by name",10000,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
998,1677,192,Easy,"select p.name as name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.invoice as i inner join schema_1677.product as p on i.product_id = p.product_id group by p.name",10000,"select name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.invoice as i join schema_1677.product as p on i.product_id = p.product_id group by name order by name",10000,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
999,1677,196,Easy,"select p.name as name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.product as p inner join schema_1677.invoice as i on p.product_id = i.product_id group by p.name",10000,"select name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on p.product_id = i.product_id group by name order by name",10000,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
