Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_deepseek_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
982,1378,354,Easy,"SELECT eu.unique_id, e.name 
FROM schema_1378.employees e 
LEFT JOIN schema_1378.employeeuni eu ON e.id = eu.id",101906,"select unique_id, name from schema_1378.employeeuni as eu right outer join schema_1378.employees as e on e.id = eu.id",101906,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
983,1378,361,Easy,"SELECT emp.id AS unique_id, emp.name 
FROM schema_1378.employees emp 
LEFT JOIN schema_1378.employeeuni uni ON emp.id = uni.id",101906,"select unique_id, name from schema_1378.employees as emp left outer join schema_1378.employeeuni as uni on emp.id = uni.id",101906,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,"The optimized query aliases the employee's own id as unique_id, while the initial query fetches the actual unique_id from the employeeuni table."
985,1378,386,Easy,"SELECT ue.unique_id, e.name 
FROM schema_1378.employees e 
LEFT JOIN schema_1378.employeeuni ue ON e.id = ue.id",101906,"select unique_id, name from schema_1378.employees as e left outer join schema_1378.employeeuni as ue on e.id = ue.id",101906,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
986,1495,97,Easy,"SELECT DISTINCT c.title 
FROM schema_1495.content c
WHERE c.content_type = 'Movies' 
AND c.kids_content = 'Y'
AND EXISTS (
    SELECT 1 
    FROM schema_1495.TVProgram t 
    WHERE t.content_id = c.content_id 
    AND t.program_date >= '2020-06-01' 
    AND t.program_date < '2020-07-01'
);",456,select distinct title from schema_1495.TVProgram as t join schema_1495.content as c on t.content_id = c.content_id where (c.content_type = 'Movies' and kids_content = 'Y' and t.program_date >= '2020-06-01 00:00' and t.program_date < '2020-07-01 00:00'),456,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
987,1495,107,Easy,"SELECT t1.title 
FROM schema_1495.content t1 
WHERE t1.content_id IN (
    SELECT t2.content_id 
    FROM schema_1495.TVProgram t2 
    WHERE t2.program_date >= '2020-06-01' 
    AND t2.program_date < '2020-07-01'
) 
AND t1.kids_content = 'Y' 
AND t1.content_type = 'Movies'",1204,select distinct t1.title from schema_1495.content as t1 join schema_1495.TVProgram as t2 on t1.content_id = t2.content_id where (t1.kids_content = 'Y' and t1.content_type = 'Movies' and t2.program_date >= '2020-06-01' and t2.program_date < '2020-07-01'),456,748,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
988,1495,139,Easy,"SELECT c.title
FROM schema_1495.TVProgram t
JOIN schema_1495.content c ON t.content_id = c.content_id
WHERE t.program_date BETWEEN '2020-06-01' AND '2020-06-30'
  AND c.kids_content = 'Y'
  AND c.content_type = 'Movies'
GROUP BY c.title;",456,select distinct c.title as title from schema_1495.TVProgram as t join schema_1495.content as c on t.content_id = c.content_id where (t.program_date >= '2020-06-01' and t.program_date <= '2020-06-30' and c.kids_content = 'Y' and c.content_type = 'Movies'),456,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
989,1495,251,Easy,"SELECT c.title 
FROM schema_1495.content c
WHERE c.content_id IN (
    SELECT t.content_id 
    FROM schema_1495.TVProgram t 
    WHERE t.program_date BETWEEN '2020-06-01' AND '2020-06-30'
)
AND c.kids_content = 'Y' 
AND c.content_type = 'Movies'",1204,select distinct title from schema_1495.content as c join schema_1495.TVProgram as t on c.content_id = t.content_id where (kids_content = 'Y' and content_type = 'Movies' and program_date >= '2020-06-01' and program_date <= '2020-06-30'),456,748,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
990,1495,299,Easy,"SELECT title FROM schema_1495.content WHERE content_id IN (
    SELECT content_id FROM schema_1495.TVProgram 
    WHERE program_date BETWEEN '2020-06-01' AND '2020-06-30'
) AND kids_content = 'Y' AND content_type = 'Movies' GROUP BY title;",456,select distinct title from schema_1495.content as c join schema_1495.TVProgram as t on c.content_id = t.content_id where (program_date >= '2020-06-01' and program_date <= '2020-06-30' and kids_content = 'Y' and content_type = 'Movies'),456,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
991,1532,1,Medium,"SELECT a.name AS customer_name, a.customer_id, b.order_id, b.order_date 
FROM schema_1532.customers a 
JOIN schema_1532.orders b ON a.customer_id = b.customer_id 
WHERE (
    SELECT COUNT(*) 
    FROM schema_1532.orders c 
    WHERE c.customer_id = b.customer_id AND c.order_date >= b.order_date
) <= 3 
ORDER BY a.name ASC, a.customer_id ASC, b.order_date DESC",77847,"select a.name as customer_name, a.customer_id, b.order_id, b.order_date from schema_1532.customers as a join schema_1532.orders as b on a.customer_id = b.customer_id join schema_1532.orders as c on (b.customer_id = c.customer_id and b.order_date <= c.order_date) group by a.name, a.customer_id, b.order_id, b.order_date having count(c.order_date) <= 3 order by a.name asc, a.customer_id asc, b.order_date desc",77847,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
992,1532,15,Medium,"SELECT a.name AS customer_name, a.customer_id, b.order_id, b.order_date 
FROM schema_1532.customers a 
JOIN schema_1532.orders b ON a.customer_id = b.customer_id 
WHERE (
    SELECT COUNT(*) 
    FROM schema_1532.orders c 
    WHERE c.customer_id = b.customer_id AND c.order_date >= b.order_date
) <= 3 
ORDER BY a.name, a.customer_id, b.order_date DESC",77847,"select a.name as customer_name, a.customer_id, b.order_id, b.order_date from schema_1532.customers as a join schema_1532.orders as b on a.customer_id = b.customer_id join schema_1532.orders as c on (b.customer_id = c.customer_id and b.order_date <= c.order_date) group by a.name, a.customer_id, b.order_id, b.order_date having count(c.order_date) <= 3 order by a.name, a.customer_id, b.order_date desc",77847,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
993,1532,25,Medium,"WITH ranked_orders AS (
    SELECT 
        o.customer_id,
        o.order_id,
        o.order_date,
        RANK() OVER (PARTITION BY o.customer_id ORDER BY o.order_date DESC) as rank
    FROM schema_1532.orders o
)
SELECT 
    c.name as customer_name,
    ro.customer_id,
    ro.order_id,
    ro.order_date
FROM ranked_orders ro
JOIN schema_1532.customers c ON ro.customer_id = c.customer_id
WHERE ro.rank <= 3
ORDER BY c.name, ro.customer_id, ro.order_date DESC",77847,"select c.name as customer_name, o1.customer_id, o1.order_id, o1.order_date from schema_1532.orders as o1 join schema_1532.orders as o2 on (o1.customer_id = o2.customer_id and o1.order_date <= o2.order_date) join schema_1532.customers as c on o1.customer_id = c.customer_id group by c.name, o1.customer_id, o1.order_id, o1.order_date having count(o2.order_date) <= 3 order by c.name, o1.customer_id, o1.order_date desc",77847,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
994,1532,27,Medium,"WITH ranked_orders AS (
    SELECT 
        o.customer_id,
        o.order_id,
        o.order_date,
        RANK() OVER (PARTITION BY o.customer_id ORDER BY o.order_date DESC) as rank
    FROM schema_1532.orders o
)
SELECT 
    c.name as customer_name, 
    c.customer_id, 
    ro.order_id, 
    ro.order_date
FROM schema_1532.customers c
JOIN ranked_orders ro ON c.customer_id = ro.customer_id
WHERE ro.rank <= 3
ORDER BY c.name, c.customer_id, ro.order_date DESC",77847,"select c.name as customer_name, c.customer_id, o1.order_id, o1.order_date from schema_1532.customers as c join schema_1532.orders as o1 on c.customer_id = o1.customer_id join schema_1532.orders as o2 on (o1.customer_id = o2.customer_id and o1.order_date <= o2.order_date) group by c.name, c.customer_id, o1.order_id, o1.order_date having count(o2.order_date) <= 3 order by c.name, c.customer_id, o1.order_date desc",77847,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
995,1532,32,Medium,"WITH ranked_orders AS (
    SELECT 
        o.customer_id,
        o.order_id,
        o.order_date,
        DENSE_RANK() OVER (PARTITION BY o.customer_id ORDER BY o.order_date DESC) as rank
    FROM schema_1532.orders o
)
SELECT 
    c.name as customer_name,
    ro.customer_id,
    ro.order_id,
    ro.order_date
FROM ranked_orders ro
JOIN schema_1532.customers c ON ro.customer_id = c.customer_id
WHERE ro.rank <= 3
ORDER BY c.name, ro.customer_id, ro.order_date DESC",77847,"select c.name as customer_name, o1.customer_id, o1.order_id, o1.order_date from schema_1532.orders as o1 left outer join schema_1532.orders as o2 on (o1.customer_id = o2.customer_id and o1.order_date < o2.order_date) join schema_1532.customers as c on o1.customer_id = c.customer_id group by o1.customer_id, c.name, o1.order_id, o1.order_date having count(o2.order_date) <= 2 order by c.name, o1.customer_id, o1.order_date desc",77847,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
996,1677,12,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice i 
JOIN schema_1677.product p ON i.product_id = p.product_id 
GROUP BY p.product_id, p.name 
ORDER BY p.name",10000,"select p.name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.invoice as i join schema_1677.product as p on i.product_id = p.product_id group by p.name order by p.name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
997,1677,191,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice i
JOIN schema_1677.product p ON i.product_id = p.product_id
GROUP BY p.product_id, p.name
ORDER BY p.name",10000,"select name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on p.product_id = i.product_id group by p.product_id, name order by name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
998,1677,192,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.product p 
JOIN schema_1677.invoice i ON p.product_id = i.product_id 
GROUP BY p.name 
ORDER BY p.name;",10000,"select name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.invoice as i join schema_1677.product as p on i.product_id = p.product_id group by name order by name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
999,1677,196,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice AS i 
JOIN schema_1677.product AS p ON p.product_id = i.product_id 
GROUP BY p.name 
ORDER BY p.name",10000,"select name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on p.product_id = i.product_id group by name order by name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1000,1677,198,Easy,"SELECT a.name, 
       SUM(b.rest) AS rest, 
       SUM(b.paid) AS paid, 
       SUM(b.canceled) AS canceled, 
       SUM(b.refunded) AS refunded 
FROM schema_1677.invoice b 
JOIN schema_1677.product a ON b.product_id = a.product_id 
GROUP BY a.name 
ORDER BY a.name",10000,"select name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.product as a join schema_1677.invoice as b on a.product_id = b.product_id group by name order by name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1001,1677,223,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice AS i 
JOIN schema_1677.product AS p ON i.product_id = p.product_id 
GROUP BY p.name 
ORDER BY p.name ASC",10000,"select p.name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on p.product_id = i.product_id group by p.name order by p.name asc",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1002,1677,224,Easy,"SELECT p.name, 
       SUM(a.rest) AS rest, 
       SUM(a.paid) AS paid, 
       SUM(a.canceled) AS canceled, 
       SUM(a.refunded) AS refunded 
FROM schema_1677.invoice a 
JOIN schema_1677.product p ON a.product_id = p.product_id 
GROUP BY p.name 
ORDER BY p.name",10000,"select p.name, a.rest, a.paid, a.canceled, a.refunded from (select product_id, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.invoice group by product_id) as a join schema_1677.product as p on a.product_id = p.product_id order by p.name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1003,1677,267,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice AS i 
JOIN schema_1677.product AS p ON i.product_id = p.product_id 
GROUP BY p.name 
ORDER BY p.name",10000,"select p.name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on p.product_id = i.product_id group by p.name order by p.name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1004,1677,269,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice AS i 
LEFT JOIN schema_1677.product AS p ON i.product_id = p.product_id 
GROUP BY p.product_id, p.name 
ORDER BY p.name",10000,"select p.name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.product as p right outer join schema_1677.invoice as i on p.product_id = i.product_id group by p.product_id order by name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1005,1677,270,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice AS i 
JOIN schema_1677.product AS p ON p.product_id = i.product_id 
GROUP BY p.product_id, p.name 
ORDER BY p.name",10000,"select p.name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on i.product_id = p.product_id group by p.product_id order by p.name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1006,1677,278,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice AS i 
JOIN schema_1677.product AS p ON i.product_id = p.product_id 
GROUP BY p.name 
ORDER BY p.name",10000,"select p.name, sum(i.rest) as rest, sum(i.paid) as paid, sum(i.canceled) as canceled, sum(i.refunded) as refunded from schema_1677.product as p join schema_1677.invoice as i on i.product_id = p.product_id group by p.name order by p.name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1007,1677,282,Easy,"SELECT p.name, 
       SUM(i.rest) AS rest, 
       SUM(i.paid) AS paid, 
       SUM(i.canceled) AS canceled, 
       SUM(i.refunded) AS refunded 
FROM schema_1677.invoice i
JOIN schema_1677.product p ON i.product_id = p.product_id 
GROUP BY p.name 
ORDER BY p.name ASC",10000,"select product.name, sum(invoice.rest) as rest, sum(invoice.paid) as paid, sum(invoice.canceled) as canceled, sum(invoice.refunded) as refunded from schema_1677.invoice join schema_1677.product on invoice.product_id = product.product_id group by product.name order by product.name asc",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1008,1677,283,Easy,"SELECT p.name, 
       COALESCE(SUM(i.rest), 0) AS rest, 
       COALESCE(SUM(i.paid), 0) AS paid, 
       COALESCE(SUM(i.canceled), 0) AS canceled, 
       COALESCE(SUM(i.refunded), 0) AS refunded 
FROM schema_1677.product p 
LEFT JOIN schema_1677.invoice i ON p.product_id = i.product_id 
GROUP BY p.product_id, p.name 
ORDER BY p.name",10000,"select product.name, sum(rest) as rest, sum(paid) as paid, sum(canceled) as canceled, sum(refunded) as refunded from schema_1677.invoice left outer join schema_1677.product on invoice.product_id = product.product_id group by product.product_id order by product.name",10000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1009,1693,1,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by 1, 2",37843,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1010,1693,3,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select distinct date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name",37843,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1011,1693,6,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name",37843,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1012,1693,11,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY make_name DESC, date_id DESC",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name order by make_name desc, date_id desc",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1013,1693,20,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY date_id, make_name",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name order by date_id",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1014,1693,22,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by make_name, date_id",37843,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1015,1693,40,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by 2, 1",37843,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1016,1693,61,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY make_name DESC",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by make_name, date_id order by make_name desc",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1017,1693,81,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY make_name, date_id",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by make_name, date_id order by make_name",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1018,1693,90,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select distinct date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by 1, 2",37843,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1019,1693,91,Easy,"SELECT 
    date_id, 
    make_name, 
    COUNT(DISTINCT lead_id) AS unique_leads, 
    COUNT(DISTINCT partner_id) AS unique_partners 
FROM 
    schema_1693.dailysales 
GROUP BY 
    date_id, 
    make_name",37843,"select a.date_id, a.make_name, count(distinct a.lead_id) as unique_leads, count(distinct a.partner_id) as unique_partners from schema_1693.dailysales as b left outer join schema_1693.dailysales as a on (a.date_id = b.date_id and a.make_name = b.make_name) group by a.date_id, a.make_name",37843,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1020,1693,92,Easy,"SELECT 
    date_id, 
    make_name, 
    COUNT(DISTINCT lead_id) AS unique_leads, 
    COUNT(DISTINCT partner_id) AS unique_partners 
FROM 
    schema_1693.dailysales
GROUP BY 
    date_id, 
    make_name",37843,"select a.date_id, a.make_name, count(distinct a.lead_id) as unique_leads, count(distinct a.partner_id) as unique_partners from schema_1693.dailysales as b left outer join schema_1693.dailysales as a on (a.date_id = b.date_id and a.make_name = b.make_name) where (b.lead_id <= a.lead_id and b.partner_id <= a.partner_id) group by a.date_id, a.make_name",37843,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1021,1693,95,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select d.date_id, d.make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales as d group by 1, 2",37843,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1022,1693,106,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name",37843,"select date_id as date_id, make_name as make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by 1, 2",37843,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
1023,1693,153,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY date_id DESC",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name order by date_id desc",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1024,1693,175,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY make_name DESC, date_id",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name order by make_name desc",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1025,1693,191,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY date_id, make_name;",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name order by date_id, make_name",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1026,1693,192,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY date_id DESC, make_name DESC",37843,"select date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name order by date_id desc, make_name desc",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1027,1693,195,Easy,"SELECT date_id, make_name, 
       COUNT(DISTINCT lead_id) AS unique_leads, 
       COUNT(DISTINCT partner_id) AS unique_partners 
FROM schema_1693.dailysales 
GROUP BY date_id, make_name 
ORDER BY make_name",37843,"select distinct date_id, make_name, count(distinct lead_id) as unique_leads, count(distinct partner_id) as unique_partners from schema_1693.dailysales group by date_id, make_name order by make_name",37843,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1028,1729,1,Easy,"SELECT user_id, COUNT(follower_id) AS followers_count 
FROM schema_1729.followers 
GROUP BY user_id",3162,"select distinct user_id, count(follower_id) over (partition by user_id) as followers_count from schema_1729.followers",3162,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",Sorting problem
1029,1729,2,Easy,"SELECT user_id, COUNT(*) AS followers_count FROM schema_1729.followers GROUP BY user_id ORDER BY user_id",3162,"select distinct user_id, count(user_id) as followers_count from schema_1729.followers group by user_id order by user_id",3162,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1030,1729,3,Easy,"SELECT user_id, COUNT(*) AS followers_count FROM schema_1729.followers GROUP BY user_id ORDER BY user_id",3162,"select user_id as user_id, count(follower_id) as followers_count from schema_1729.followers group by user_id order by user_id asc",3162,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
1031,1729,5,Easy,"SELECT user_id, COUNT(*) AS followers_count 
FROM (SELECT DISTINCT user_id, follower_id FROM schema_1729.followers) AS distinct_followers 
GROUP BY user_id",3162,"select user_id, count(distinct follower_id) as followers_count from schema_1729.followers group by user_id",3162,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",Sorting problem
1032,1729,6,Easy,"SELECT user_id, COUNT(follower_id) AS followers_count 
FROM schema_1729.followers 
GROUP BY user_id;",3162,"select f1.user_id, count(distinct f1.follower_id) as followers_count from schema_1729.followers as f1 join schema_1729.followers as f2 on f1.user_id = f2.user_id group by f1.user_id",3162,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",Sorting problem
